bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,session_duration,avg_packet_size,scaled_bytes_in,scaled_bytes_out,scaled_session_duration,scaled_avg_packet_size,src_ip_country_code_AE,src_ip_country_code_AT,src_ip_country_code_CA,src_ip_country_code_DE,src_ip_country_code_IL,src_ip_country_code_NL,src_ip_country_code_US,anomaly
8202,6068,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,23.783333333333335,-0.2875912592088168,-0.3084237634336765,0.0,-0.2888332449862343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18201558,1170896,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,32287.423333333332,4.104871828199997,4.26894423219876,0.0,4.114883754796537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
23836,41493,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,108.88166666666666,-0.2838167072290419,-0.16921586214243084,0.0,-0.27721803426750635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
3862,2982,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,11.406666666666666,-0.28863907522469395,-0.3205506676929506,0.0,-0.2905225564650583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
15978,28154,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,73.55333333333333,-0.28571388194166,-0.22163348233506108,0.0,-0.2820400562735166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28042,4834,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,54.79333333333334,-0.28280124313623567,-0.3132729532768211,0.0,-0.28460063936072943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
3618,2648,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,10.443333333333333,-0.28869798469655433,-0.32186317126475794,0.0,-0.2906540434075254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
13546,17742,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,52.14666666666667,-0.2863010452021699,-0.2625490128430201,0.0,-0.2849618872234244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18273120,1145109,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,32363.715,4.122149203713406,4.167610311222123,0.0,4.125296929176172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
15094,10563,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,42.76166666666666,-0.285927308061023,-0.29075998033405337,0.0,-0.2862428612252097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5238,11674,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,28.186666666666667,-0.2883068644325633,-0.2863941376146582,0.0,-0.28823222681668775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
4480,11778,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,27.096666666666668,-0.2884898700869492,-0.28598545386774815,0.0,-0.28838100269968675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
30396,28830,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,98.71,-0.2822329115921401,-0.21897703798014556,0.0,-0.27860638168943774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28628,13570,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,70.33,-0.28265976383086605,-0.27894351853637445,0.0,-0.28248001431284403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
1360,436,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,198.235.24.81,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,2.993333333333333,-0.2892431387435245,-0.33055556018942234,0.0,-0.2916709060940784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
3976,11282,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,25.43,-0.2886115519468575,-0.2879345609683962,0.0,-0.2886084887593184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
9440,23452,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,54.82,-0.28729236606880393,-0.24011070327709177,0.0,-0.2845969995837753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18285525,1130944,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,32360.781666666666,4.125144170920079,4.111946798962689,0.0,4.1248965537112205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
24200,41078,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,108.79666666666667,-0.2837288258857748,-0.17084666747865856,0.0,-0.27722963605654755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5030,11570,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,27.666666666666668,-0.28835708234300167,-0.2868028213615683,0.0,-0.2883032024672928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
7204,5860,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,21.773333333333333,-0.2878322086060162,-0.30924113092749667,0.0,-0.28910759317414997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
4168,11674,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,26.403333333333332,-0.28856519695260674,-0.2863941376146582,0.0,-0.28847563690049355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
37156,48239,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,142.325,-0.28060082950289367,-0.14270643371305208,0.0,-0.2726532989949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
27912,6080,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,56.653333333333336,-0.2828326293302596,-0.30837660761672536,0.0,-0.28434676491818067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
44390,22134,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,110.87333333333333,-0.27885430852159065,-0.2452899838388945,0.0,-0.27694618842624663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
4686,11778,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,27.44,-0.28844013504103433,-0.28598545386774815,0.0,-0.28833414057140266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
18239056,1144663,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,32306.198333333334,4.11392505515008,4.165857686692106,0.0,4.117446385258288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
6806,13238,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,33.406666666666666,-0.2879282986461819,-0.28024816280535664,0.0,-0.28751974047792167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
10118,14760,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,41.46333333333333,-0.2871286749953558,-0.2742672333553841,0.0,-0.28642007286566273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
15016,11797,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,44.68833333333333,-0.2859461397774374,-0.2859107904909088,0.0,-0.28597988734027563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
1996566,56644,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,3422.016666666667,0.19246395843945754,-0.10967771359017502,0.0,0.1749971814389451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
10578,23450,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,56.71333333333333,-0.28701761615496335,-0.24011856257991696,0.0,-0.28433857542003393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18125238,1121958,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,32078.66,4.08644571798531,4.076634951369093,0.0,4.086389305939207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
18482,29508,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,79.98333333333333,-0.285109335558306,-0.21631273432240486,0.0,-0.281162415055458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5238,11778,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,28.36,-0.2883068644325633,-0.28598545386774815,0.0,-0.28820856826648605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
4116,11570,2024-04-26 08:40:00+00:00,2024-04-26 08:50:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:40:00+00:00,waf_rule,600.0,26.143333333333334,-0.28857775143021636,-0.2868028213615683,0.0,-0.28851112472579604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
4272,11778,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,26.75,-0.28854008799738756,-0.28598545386774815,0.0,-0.28842831980009015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
31166,25856,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,95.03666666666666,-0.2820470087506135,-0.2306638212812088,0.0,-0.2791077609648657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28830,27096,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,93.21,-0.28261099451399807,-0.22579105352958861,0.0,-0.2793570856862219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
60122,12630,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,121.25333333333333,-0.2750560961801669,-0.2826373908642156,0.0,-0.27552940524686126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
3678,11038,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,24.526666666666667,-0.2886834987608509,-0.28889339591306984,0.0,-0.28873178620363865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
36522,18578,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,91.83333333333333,-0.28075389755682595,-0.2592638242620891,0.0,-0.2795449891714776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
13232,17534,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,51.276666666666664,-0.28637685493235093,-0.2633663803368403,0.0,-0.28508063494655206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18171403,1103358,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,32124.601666666666,4.097591438347744,4.003543435094791,0.0,4.092659959172951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
1147,5151,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,65.49.1.69,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,10.496666666666666,-0.28929456381527147,-0.3120272537790279,0.0,-0.29064676385361715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
80,44,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,65.49.1.72,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,0.20666666666666667,-0.28955217203852973,-0.33209598354316033,0.0,-0.2920512627857824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
790,444,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,65.49.1.94,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,2.0566666666666666,-0.2893807551327065,-0.33052412297812156,0.0,-0.29179875325959137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
5030,11674,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,27.84,-0.28835708234300167,-0.2863941376146582,0.0,-0.2882795439170911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
3638,3086,2024-04-26 08:50:00+00:00,2024-04-26 09:00:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:50:00+00:00,waf_rule,600.0,11.206666666666667,-0.28869315605131984,-0.3201419839460405,0.0,-0.2905498547922141,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
4704,11882,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,27.643333333333334,-0.2884357892603233,-0.28557677012083804,0.0,-0.2883063872721276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
16960,19458,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,60.696666666666665,-0.2854767954606482,-0.25580573101900383,0.0,-0.28379488373751444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
29314,15444,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,74.59666666666666,-0.2824941412993242,-0.27157935178916787,0.0,-0.2818976500001872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
28244,17860,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,76.84,-0.28275247381936763,-0.2620853139763337,0.0,-0.28159145376392314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
2007229,59926,2024-04-26 09:10:00+00:00,2024-04-26 09:20:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:10:00+00:00,waf_rule,600.0,3445.258333333333,0.19503835064620817,-0.09678059765403195,0.0,0.1781694745405072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
18890,30568,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,82.43,-0.28501083119552306,-0.21214730382505212,0.0,-0.2808284655199189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
27970,13366,2024-04-26 09:00:00+00:00,2024-04-26 09:10:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 09:00:00+00:00,waf_rule,600.0,68.89333333333333,-0.28281862625907966,-0.27974516742454425,0.0,-0.2826761072962464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
